ticker,name,market,locale,currency,active,primaryExch,updated,codes,url,type
ACCMF,AAC CLYDE SPACE Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000072038137', 'scfigi': 'BBG0077N8Z46', 'cfigi': 'BBG00NB029G7', 'figi': 'BBG00NB029X8'}",https://api.polygon.io/v2/tickers/ACCMF,
ACCO,Acco Brands Corporation,STOCKS,US,USD,True,NYE,2020-06-23,"{'cik': '0000712034', 'figiuid': 'EQ0000000001910217', 'scfigi': 'BBG001SPBTK3', 'cfigi': 'BBG000J06K07', 'figi': 'BBG000J06ND7'}",https://api.polygon.io/v2/tickers/ACCO,
ACCR,"Access-Power & Co, Inc. Common Stock",STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0001041588', 'figiuid': 'EQ0031318700001000', 'scfigi': 'BBG001S5WSH0', 'cfigi': 'BBG000BBRX00', 'figi': 'BBG000BBS323'}",https://api.polygon.io/v2/tickers/ACCR,
ACCS,African Copper Corp,STOCKS,US,USD,True,OTO,2020-06-23,"{'figiuid': 'EQ0000000019498053', 'scfigi': 'BBG001YT1H43', 'cfigi': 'BBG001YT1GC6', 'figi': 'BBG001YT1GC6'}",https://api.polygon.io/v2/tickers/ACCS,
ACCU,AdvisorShares Accuvest Global Opportunities ETF,STOCKS,US,USD,False,ARCA,2020-06-23,"{'figiuid': 'EQ0000000021860022', 'scfigi': 'BBG002G0TB56', 'cfigi': 'BBG002G0T9F0', 'figi': 'BBG002G0T9L3'}",https://api.polygon.io/v2/tickers/ACCU,
ACCYY,Accor S A American Depositary Receipts - Sponsored (France),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000041395942', 'scfigi': 'BBG00878HBS4', 'cfigi': 'BBG00878H9Z1', 'figi': 'BBG00878HBG7'}",https://api.polygon.io/v2/tickers/ACCYY,
ACDSF,Ascendas Real Estate Investment Trust Units,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000000550031', 'scfigi': 'BBG001SK0ZT3', 'cfigi': 'BBG000M0JR22', 'figi': 'BBG000M0L572'}",https://api.polygon.io/v2/tickers/ACDSF,
ACDU,Accredited Business Consolidators Corp,STOCKS,US,USD,True,CVEM,2020-06-23,"{'cik': '0000933425', 'figiuid': 'EQ0017127500001000', 'scfigi': 'BBG001S99N16', 'cfigi': 'BBG000HM37Y6', 'figi': 'BBG000HM37Y6'}",https://api.polygon.io/v2/tickers/ACDU,
ACDVF,Air Canada Inc Vtg & Var Vtg Shares (Canada),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000038792798', 'scfigi': 'BBG001SRFYR7', 'cfigi': 'BBG007HLSVZ2', 'figi': 'BBG007HLSWG1'}",https://api.polygon.io/v2/tickers/ACDVF,
ACEEU,Ace Ethanol LLC Unit,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000017559514', 'scfigi': 'BBG001V1GJP4', 'cfigi': 'BBG001QG7LY2', 'figi': 'BBG001QG7MF1'}",https://api.polygon.io/v2/tickers/ACEEU,
ACEHF,Ace Hardware Indonesia Tbk Ordinary Shares (Indonesia),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000011321759', 'scfigi': 'BBG001T07K67', 'cfigi': 'BBG0016Q19M8', 'figi': 'BBG0016Q19M8'}",https://api.polygon.io/v2/tickers/ACEHF,
ACEJF,ACEA S.P.A. SHS (Italy),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0032849200001003', 'scfigi': 'BBG001S7V0B4', 'cfigi': 'BBG000FZ2FJ9', 'figi': 'BBG000FZ2SH3'}",https://api.polygon.io/v2/tickers/ACEJF,
ACEL,"Accel Entertainment, Inc.",STOCKS,US,USD,True,NYE,2020-06-23,"{'figiuid': 'EQ0000000057332664', 'scfigi': 'BBG00GX221Z0', 'cfigi': 'BBG00GX221W3', 'figi': 'BBG00GX23063'}",https://api.polygon.io/v2/tickers/ACEL,
ACEL.WS,"Accel Entertainment, Inc. Warrant, to purchase one Class A-1 Common Stock at an exercise price of $1",STOCKS,US,USD,True,NYE,2020-06-23,"{'figiuid': 'EQ0000000057353510', 'cfigi': 'BBG00GX7LX60', 'figi': 'BBG00HDK1QR5'}",https://api.polygon.io/v2/tickers/ACEL.WS,
ACENY,ASCENTIAL PLC American Depositary Receipts - Unsponsored,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000081527038', 'scfigi': 'BBG00RFD4055', 'cfigi': 'BBG00RFD3ZF8', 'figi': 'BBG00RFD3ZW9'}",https://api.polygon.io/v2/tickers/ACENY,
ACER,Acer Therapeutics Inc. Common Stock (DE),STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0001069308', 'figiuid': 'EQ0089840400001000', 'scfigi': 'BBG001S7Q351', 'cfigi': 'BBG000BG5S59', 'figi': 'BBG000BG5ZN3'}",https://api.polygon.io/v2/tickers/ACER,
ACERF,AM Gold Inc,STOCKS,US,USD,True,OTO,2020-06-23,,https://api.polygon.io/v2/tickers/ACERF,
ACERW,Acer Therapeutics Inc,STOCKS,US,USD,False,NSC,2020-06-23,"{'cik': '0001069308', 'figiuid': 'EQ0000000042324243', 'cfigi': 'BBG008GZMLZ8', 'figi': 'BBG008GZMMK2'}",https://api.polygon.io/v2/tickers/ACERW,
ACES,ALPS Clean Energy ETF,STOCKS,US,USD,True,BATS,2020-06-23,"{'figiuid': 'EQ0000000066020159', 'scfigi': 'BBG00L99FDK7', 'cfigi': 'BBG00L99FCT0', 'figi': 'BBG00L99FDD5'}",https://api.polygon.io/v2/tickers/ACES,
ACET,"Adicet Bio, Inc. Common Stock",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'figiuid': 'EQ0010184000001000', 'scfigi': 'BBG001S5NB78', 'cfigi': 'BBG000BB0S19', 'figi': 'BBG000BB0S19'}",https://api.polygon.io/v2/tickers/ACET,
ACETQ,Aceto Corp.,STOCKS,US,USD,False,OTO,2020-06-23,"{'figiuid': 'EQ0010184000001000', 'scfigi': 'BBG001S5NB78', 'cfigi': 'BBG000BB0S19', 'figi': 'BBG000BB0S19'}",https://api.polygon.io/v2/tickers/ACETQ,
ACEV,ACE Convergence Acquisition Corp. Class A Ordinary Shares,STOCKS,US,USD,True,NASDAQ,2020-09-18,,https://api.polygon.io/v2/tickers/ACEV,
ACEVU,ACE Convergence Acquisition Corp. Unit,STOCKS,US,USD,True,NASDAQ,2020-07-29,,https://api.polygon.io/v2/tickers/ACEVU,
ACEVW,ACE Convergence Acquisition Corp. Warrant,STOCKS,US,USD,True,NASDAQ,2020-09-18,,https://api.polygon.io/v2/tickers/ACEVW,
ACEXF,SEVEN ACES LTD  Ordinary Shares,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000035627238', 'scfigi': 'BBG001S7BYW9', 'cfigi': 'BBG006KZR9G0', 'figi': 'BBG006KZR9Y0'}",https://api.polygon.io/v2/tickers/ACEXF,
ACEYY,"Acer, Inc. (New) Sponsored Global Depository Receipt Reg S (Taiwan)",STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000000144765', 'scfigi': 'BBG001S8G3Y8', 'cfigi': 'BBG000JFRV43', 'figi': 'BBG000JFV8C0'}",https://api.polygon.io/v2/tickers/ACEYY,
ACEZ,"Ariel Clean Energy, Inc. Common Stock",STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000946283', 'figiuid': 'EQ0086853700001000', 'scfigi': 'BBG001SCBGC9', 'cfigi': 'BBG000BPZHB3', 'figi': 'BBG000BPZP70'}",https://api.polygon.io/v2/tickers/ACEZ,
ACFC,Atlantic Coast Financial Corp,STOCKS,US,USD,False,NSD,2020-06-23,"{'cik': '0001404296', 'figiuid': 'EQ0000000000045395', 'scfigi': 'BBG001SB3C66', 'cfigi': 'BBG000BP23H4', 'figi': 'BBG000BP2HW6'}",https://api.polygon.io/v2/tickers/ACFC,
ACFFF,Accordia Golf Tr Unit (Singapore),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000037633551', 'scfigi': 'BBG0068HQ3B3', 'cfigi': 'BBG0076D6CH8', 'figi': 'BBG0076D6CH8'}",https://api.polygon.io/v2/tickers/ACFFF,
ACFL,"AMC Financial Holdings, Inc. Common Stock",STOCKS,US,BDT,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000065049273', 'scfigi': 'BBG00KXJ1H35', 'cfigi': 'BBG00KXJ1H08', 'figi': 'BBG00KXJ1H17'}",https://api.polygon.io/v2/tickers/ACFL,
ACFN,"Acorn Energy, Inc.",STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000880984', 'figiuid': 'EQ0010346600001000', 'scfigi': 'BBG001S6ZZ25', 'cfigi': 'BBG000CMY866', 'figi': 'BBG000CMZLD8'}",https://api.polygon.io/v2/tickers/ACFN,
ACG,Autocorp Holding Public Company Limited,STOCKS,US,THB,True,NYE,2020-06-23,"{'figiuid': 'EQ0000000071694360', 'scfigi': 'BBG00N5T8ZD0', 'cfigi': 'BBG00N5T8ZB2', 'figi': 'BBG00N5T8ZC1'}",https://api.polygon.io/v2/tickers/ACG,
ACGBF,Agricultural Bank of China Ordinary Shares  SHS H  (China),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000011331044', 'scfigi': 'BBG001T8HNS9', 'cfigi': 'BBG0016RL5W1', 'figi': 'BBG0016RL6C1'}",https://api.polygon.io/v2/tickers/ACGBF,
ACGBY,Agricultural Bank of China Unsponsored American Depository Receipt (China),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000011359192', 'scfigi': 'BBG001TCMF10', 'cfigi': 'BBG0016VGN13', 'figi': 'BBG0016VGNJ4'}",https://api.polygon.io/v2/tickers/ACGBY,
ACGFF,Accordia Golf Co.Ltd,STOCKS,US,USD,True,GREY,2020-06-23,"{'figiuid': 'EQ0000000003196331', 'scfigi': 'BBG001SCD5Z6', 'cfigi': 'BBG000PPS746', 'figi': 'BBG000PPS746'}",https://api.polygon.io/v2/tickers/ACGFF,
ACGFY,Accordia Golf Co.Ltd,STOCKS,US,USD,True,OTO,2020-06-23,"{'figiuid': 'EQ0000000010553328', 'scfigi': 'BBG001T94WR2', 'cfigi': 'BBG000WH2HM2', 'figi': 'BBG000WH2HM2'}",https://api.polygon.io/v2/tickers/ACGFY,
ACGI,"Amacore Group, Inc. (The) Class A Common Stock",STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000949394', 'figiuid': 'EQ0017047800001000', 'scfigi': 'BBG001S5WGS4', 'cfigi': 'BBG000BD53S6', 'figi': 'BBG000BD5F09'}",https://api.polygon.io/v2/tickers/ACGI,
ACGJ,ACI Global Corporation Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0001352707', 'figiuid': 'EQ0018157000001000', 'scfigi': 'BBG001S74T58', 'cfigi': 'BBG000BVKJD0', 'figi': 'BBG000BVKJD0'}",https://api.polygon.io/v2/tickers/ACGJ,
ACGL,Arch Capital Group Ltd. Common Stock,STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0000947484', 'figiuid': 'EQ0017087800001000', 'scfigi': 'BBG001S9HZ74', 'cfigi': 'BBG000HXNN20', 'figi': 'BBG000HXQ125'}",https://api.polygon.io/v2/tickers/ACGL,
ACGLO,"Arch Capital Group Ltd. Depositary Shares Each Representing 1/1,000th Interest in a Share of 5.45% Non-Cumulative Preferred Shares, Series F",STOCKS,US,USD,True,NASDAQ,2020-06-23,{'cik': '0000947484'},https://api.polygon.io/v2/tickers/ACGLO,PFD
ACGLP,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,STOCKS,US,USD,True,NASDAQ,2020-06-23,,https://api.polygon.io/v2/tickers/ACGLP,PFD
ACGPF,Accell Group NV Heerenveen Ordinary Shares (Netherlands),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000001196510', 'scfigi': 'BBG001S9GYW0', 'cfigi': 'BBG000H4RTY2', 'figi': 'BBG0016Q2901'}",https://api.polygon.io/v2/tickers/ACGPF,
ACGX,"Alliance Creative Group, Inc. Common Stock",STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0001212570', 'figiuid': 'EQ0000000000768806', 'scfigi': 'BBG001SC1188', 'cfigi': 'BBG000BT9JX6', 'figi': 'BBG000BT9QX0'}",https://api.polygon.io/v2/tickers/ACGX,
ACGXD,Alliance Creative Group Inc,STOCKS,US,USD,True,OTO,2020-06-23,"{'cik': '0001212570', 'figiuid': 'EQ0000000000768806', 'scfigi': 'BBG001SC1188', 'cfigi': 'BBG000BT9JX6', 'figi': 'BBG000BT9JX6'}",https://api.polygon.io/v2/tickers/ACGXD,
ACGYF,Subsea 7 SA Ordinary Shares (Luxembourg),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0011915100001000', 'scfigi': 'BBG001SD36Q3', 'cfigi': 'BBG000BS4126', 'figi': 'BBG000BS49N6'}",https://api.polygon.io/v2/tickers/ACGYF,
ACH,Alum Corp of China Limited,STOCKS,US,USD,True,NYE,2020-06-23,"{'cik': '0001161611', 'figiuid': 'EQ0000000000047080', 'scfigi': 'BBG001SFLGF8', 'cfigi': 'BBG000CMRVH1', 'figi': 'BBG000CMSZ90'}",https://api.polygon.io/v2/tickers/ACH,
ACHC,"Acadia Healthcare Company, Inc. Common Stock",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0001520697', 'figiuid': 'EQ0000000002559569', 'scfigi': 'BBG001SNNWL7', 'cfigi': 'BBG000FPNN38', 'figi': 'BBG0027GFCF3'}",https://api.polygon.io/v2/tickers/ACHC,
ACHFF,ARch Biopartners Inc. Ordinary Shares (Canada),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0019483600001001', 'scfigi': 'BBG001SFS5M7', 'cfigi': 'BBG000MBLL19', 'figi': 'BBG000MBLTF7'}",https://api.polygon.io/v2/tickers/ACHFF,
ACHKF,ACHIKO AG NAMEN AKT Ordinary Shares,STOCKS,US,USD,True,OTC,2020-10-09,,https://api.polygon.io/v2/tickers/ACHKF,
ACHN,Achillion Pharmaceuticals,STOCKS,US,USD,True,NGS,2020-06-23,"{'cik': '0001070336', 'figiuid': 'EQ0000000002431211', 'scfigi': 'BBG001SB7LL5', 'cfigi': 'BBG000BPPV05', 'figi': 'BBG000BPQ3D2'}",https://api.polygon.io/v2/tickers/ACHN,
ACHV,"Achieve Life Sciences, Inc. Common Shares",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0000949858', 'figiuid': 'EQ0017118600001000', 'scfigi': 'BBG001S8JF14', 'cfigi': 'BBG000FB8S62', 'figi': 'BBG000FBC7Y2'}",https://api.polygon.io/v2/tickers/ACHV,
ACI,"Albertsons Companies, Inc.",STOCKS,US,USD,True,NYE,2020-06-26,,https://api.polygon.io/v2/tickers/ACI,
ACIA,"Acacia Communications, Inc. Common Stock",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0001651235', 'figiuid': 'EQ0000000025355050', 'scfigi': 'BBG00359HX89', 'cfigi': 'BBG00359HX70', 'figi': 'BBG00BR4R873'}",https://api.polygon.io/v2/tickers/ACIA,
ACIIQ,Arch Coal Inc.,STOCKS,US,USD,False,OTO,2020-06-23,"{'cik': '0001037676', 'figiuid': 'EQ0022581500001000', 'scfigi': 'BBG001S5NBG8', 'cfigi': 'BBG000B9WJ73', 'figi': 'BBG000B9WQT3'}",https://api.polygon.io/v2/tickers/ACIIQ,
ACIM,SSgA SPDR MSCI ACWI UCITS ETF,STOCKS,US,CHF,True,ARCA,2020-06-23,"{'figiuid': 'EQ0000000021924369', 'scfigi': 'BBG001V156Z3', 'cfigi': 'BBG002GCK847', 'figi': 'BBG002GCK865'}",https://api.polygon.io/v2/tickers/ACIM,
ACIO,Aptus Collared Income Opportunity ETF,STOCKS,US,USD,True,BATS,2020-06-23,"{'figiuid': 'EQ0000000076858221', 'scfigi': 'BBG00PNSDG52', 'cfigi': 'BBG00PNSDFF3', 'figi': 'BBG00PNSDG07'}",https://api.polygon.io/v2/tickers/ACIO,
ACITF,Asian Citrus Holdings Ltd Ordinary Shares (Bermuda),STOCKS,US,USD,True,OTC,2020-09-30,,https://api.polygon.io/v2/tickers/ACITF,
ACIU,AC Immune SA Common Stock,STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0001651625', 'figiuid': 'EQ0000000049922280', 'scfigi': 'BBG00D0RHJ65', 'cfigi': 'BBG00D0RHJ38', 'figi': 'BBG00D0RJ7D1'}",https://api.polygon.io/v2/tickers/ACIU,
ACIW,"ACI Worldwide, Inc. Common Stock",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0000935036', 'figiuid': 'EQ0015974300002000', 'scfigi': 'BBG001S9KLL5', 'cfigi': 'BBG000PMBV39', 'figi': 'BBG000PMC3K1'}",https://api.polygon.io/v2/tickers/ACIW,
ACJJF,Acom Co Ltd,STOCKS,US,USD,True,GREY,2020-06-23,"{'figiuid': 'EQ0000000001186869', 'scfigi': 'BBG001S7FWW9', 'cfigi': 'BBG000C12QL0', 'figi': 'BBG000C12QL0'}",https://api.polygon.io/v2/tickers/ACJJF,
ACJJY,Acom Co Ltd  Unsponsored ADR (Japan),STOCKS,US,USD,True,GREY,2020-03-30,,https://api.polygon.io/v2/tickers/ACJJY,
ACKAF,Arcelik A.S.,STOCKS,US,USD,True,GREY,2020-06-23,"{'cik': '0001446455', 'figiuid': 'EQ0015456300001002', 'scfigi': 'BBG001S748T8', 'cfigi': 'BBG000P16GY0', 'figi': 'BBG002JFBNZ0'}",https://api.polygon.io/v2/tickers/ACKAF,
ACKAY,Arcelik A S Unsponsored ADR (Turkey),STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0001446455', 'figiuid': 'EQ0000000007224699', 'scfigi': 'BBG001T3TTH6', 'cfigi': 'BBG000RM39D4', 'figi': 'BBG000RM3KC0'}",https://api.polygon.io/v2/tickers/ACKAY,
ACKBF,ACL International Ltd.,STOCKS,US,USD,True,GREY,2020-06-23,"{'cik': '0001098712', 'figiuid': 'EQ0081919100001001', 'scfigi': 'BBG001S8YML0', 'cfigi': 'BBG000DGFJX5', 'figi': 'BBG000DGFJX5'}",https://api.polygon.io/v2/tickers/ACKBF,
ACKDF,Auckland International Airport Ltd Ordinary Shares (New Zealand),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0018393400001002', 'scfigi': 'BBG001SBM1G8', 'cfigi': 'BBG000P16KR9', 'figi': 'BBG000P17RP5'}",https://api.polygon.io/v2/tickers/ACKDF,
ACKRF,American Creek Resources Ltd Common  Shares (Canada),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000002920474', 'scfigi': 'BBG001SP8TP2', 'cfigi': 'BBG000Q79GF4', 'figi': 'BBG000Q79Q44'}",https://api.polygon.io/v2/tickers/ACKRF,
ACLD,Acquire Ltd Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0001178072', 'figiuid': 'EQ0030230000001000', 'scfigi': 'BBG001S6WYK1', 'cfigi': 'BBG000BF5QL7', 'figi': 'BBG000BF6042'}",https://api.polygon.io/v2/tickers/ACLD,
ACLH,Act Clean Technologies Inc,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0001009802', 'figiuid': 'EQ0018679000001000', 'scfigi': 'BBG001S5XCB0', 'cfigi': 'BBG000BDDMH7', 'figi': 'BBG000BDDMH7'}",https://api.polygon.io/v2/tickers/ACLH,
ACLL,"ACell, Inc. Common Stock",STOCKS,US,USD,True,NASDAQ,2020-07-18,,https://api.polygon.io/v2/tickers/ACLL,
ACLLF,Atco Ltd  Cl I Nv Cda Ordinary Shares,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000000369335', 'scfigi': 'BBG001S5XPT2', 'cfigi': 'BBG000KSL7D2', 'figi': 'BBG000KSMNR1'}",https://api.polygon.io/v2/tickers/ACLLF,
ACLP,Accel Brands Inc,STOCKS,US,USD,True,CVEM,2020-06-23,"{'cik': '0001077800', 'figiuid': 'EQ0018789400001000', 'scfigi': 'BBG001SJ8ZB7', 'cfigi': 'BBG000NW3688', 'figi': 'BBG000NW3688'}",https://api.polygon.io/v2/tickers/ACLP,
ACLS,"Axcelis Technologies, Inc. Common Stock",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0001113232', 'figiuid': 'EQ0035453700001000', 'scfigi': 'BBG001SF8W86', 'cfigi': 'BBG000DW34S2', 'figi': 'BBG000DW4H02'}",https://api.polygon.io/v2/tickers/ACLS,
ACLTF,Atco Ltd Cl Ii Vtg Cda Ordinary Shares,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000000369347', 'scfigi': 'BBG001S5XPV9', 'cfigi': 'BBG000KSQJG8', 'figi': 'BBG000KSQJG8'}",https://api.polygon.io/v2/tickers/ACLTF,
ACLZ,Accelerize Inc,STOCKS,US,USD,False,OTCQB,2020-06-23,"{'cik': '0001352952', 'figiuid': 'EQ0000000005268391', 'scfigi': 'BBG001T0X9Y2', 'cfigi': 'BBG000V11PT4', 'figi': 'BBG000V11SW4'}",https://api.polygon.io/v2/tickers/ACLZ,
ACM,Aecom,STOCKS,US,USD,True,NYE,2020-06-23,"{'cik': '0000868857', 'figiuid': 'EQ0000000001316664', 'scfigi': 'BBG001SKTTF1', 'cfigi': 'BBG000F61RJ8', 'figi': 'BBG000F61TD0'}",https://api.polygon.io/v2/tickers/ACM,
ACMB,Agro Capital Management Corp Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000033958734', 'scfigi': 'BBG005Y2NML9', 'cfigi': 'BBG005Y2NMK0', 'figi': 'BBG005Y2NMK0'}",https://api.polygon.io/v2/tickers/ACMB,
ACMC,American Church Mortgage Co Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000934543', 'figiuid': 'EQ0021468200001000', 'scfigi': 'BBG001S9M397', 'cfigi': 'BBG000BPRSW5', 'figi': 'BBG000BPS1M4'}",https://api.polygon.io/v2/tickers/ACMC,
ACMDY,Atlas Consolidated Mining & Development Corp American Depositary Share (Unsponsored) (Phillippines),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000030010580', 'scfigi': 'BBG004JQS5K9', 'cfigi': 'BBG004JQS4T3', 'figi': 'BBG004JQS4T3'}",https://api.polygon.io/v2/tickers/ACMDY,
ACME,Acme Communications Inc,STOCKS,US,USD,False,OTO,2020-06-23,"{'cik': '0001092013', 'figiuid': 'EQ0089820300001000', 'scfigi': 'BBG001SD3WF8', 'cfigi': 'BBG000C0QRX1', 'figi': 'BBG000C0R4J7'}",https://api.polygon.io/v2/tickers/ACME,
ACMHY,Ascom Holding AG,STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000016549379', 'scfigi': 'BBG001V05PT0', 'cfigi': 'BBG001DCRKS2', 'figi': 'BBG001DCRKS2'}",https://api.polygon.io/v2/tickers/ACMHY,
ACMLF,Ascom Holdings A G Bearer Shs Ordinary Shares (Switzerland),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0011722900002003', 'scfigi': 'BBG001S61MC0', 'cfigi': 'BBG000BJS692', 'figi': 'BBG000BJS692'}",https://api.polygon.io/v2/tickers/ACMLF,
ACMM,Accom Inc.,STOCKS,US,USD,True,CVEM,2020-06-23,"{'cik': '0000949335', 'figiuid': 'EQ0017086000001000', 'scfigi': 'BBG001S6DFH7', 'cfigi': 'BBG000BJ81Z6', 'figi': 'BBG000BJ81Z6'}",https://api.polygon.io/v2/tickers/ACMM,
ACMMY,ACOM CO LTD ADR (Japan),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000083079575', 'scfigi': 'BBG00SK8DZM2', 'cfigi': 'BBG00SK8DYW4', 'figi': 'BBG00SK8DZB4'}",https://api.polygon.io/v2/tickers/ACMMY,
ACMR,"ACM Research, Inc. Class A Common Stock",STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0001680062', 'figiuid': 'EQ0000000059258709', 'scfigi': 'BBG00HPSG942', 'cfigi': 'BBG00HPSG933', 'figi': 'BBG00HPSG9T5'}",https://api.polygon.io/v2/tickers/ACMR,
ACMT,ACMAT Corporation Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000002062', 'figiuid': 'EQ0010185000001000', 'scfigi': 'BBG001S5NBP8', 'cfigi': 'BBG000BB25L5', 'figi': 'BBG000BB25L5'}",https://api.polygon.io/v2/tickers/ACMT,
ACMTA,ACMAT Corporation Class A Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000002062', 'figiuid': 'EQ0010185000002000', 'scfigi': 'BBG001S5NBQ7', 'cfigi': 'BBG000BB2LK1', 'figi': 'BBG000BB2LK1'}",https://api.polygon.io/v2/tickers/ACMTA,
ACMUY,Acom Co Ltd,STOCKS,US,USD,True,OTO,2020-06-23,"{'figiuid': 'EQ0000000001932313', 'scfigi': 'BBG001SLTYB2', 'cfigi': 'BBG000C0NZ48', 'figi': 'BBG000C0NZ48'}",https://api.polygon.io/v2/tickers/ACMUY,
ACN,Accenture PLC,STOCKS,US,USD,True,NYE,2020-06-23,"{'cik': '0001467373', 'figiuid': 'EQ0030078700001000', 'scfigi': 'BBG001SCXK90', 'cfigi': 'BBG000D9D830', 'figi': 'BBG000D9DC22'}",https://api.polygon.io/v2/tickers/ACN,
ACNB,ACNB Corporation Common Stock,STOCKS,US,USD,True,NASDAQ,2020-06-23,"{'cik': '0000715579', 'figiuid': 'EQ0017058300001000', 'scfigi': 'BBG001S6CVZ3', 'cfigi': 'BBG000BJ2LY9', 'figi': 'BBG000BJ2Y80'}",https://api.polygon.io/v2/tickers/ACNB,
ACND,Ascendant Digital Acquisition Corp.,STOCKS,US,USD,True,NYE,2020-09-15,,https://api.polygon.io/v2/tickers/ACND,
ACND U,"Ascendant Digital Acquisition Corp. Units, each consisting of one Class A ordinary share and one-hal",STOCKS,US,USD,True,NYE,2020-07-24,,https://api.polygon.io/v2/tickers/ACND U,
ACND.WS,"Ascendant Digital Acquisition Corp. Warrants, each whole warrant exercisable for one Class A ordinar",STOCKS,US,USD,True,NYE,2020-09-15,,https://api.polygon.io/v2/tickers/ACND.WS,
ACNDF,Ascendas India Trust Units (Singapore),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000005700034', 'scfigi': 'BBG001STPLG2', 'cfigi': 'BBG000RPY8S9', 'figi': 'BBG000RPYHW4'}",https://api.polygon.io/v2/tickers/ACNDF,
ACNE,Alice Cons Mines Inc Common Stock,STOCKS,US,USD,True,OTC,2020-06-23,"{'cik': '0000003543', 'figiuid': 'EQ0081542200001000', 'scfigi': 'BBG001SC93S4', 'cfigi': 'BBG000BPK2T3', 'figi': 'BBG000BPKCQ4'}",https://api.polygon.io/v2/tickers/ACNE,
ACNFF,Amsterdam Commodities NV Ordinary Shares (Netherlands),STOCKS,US,USD,True,OTC,2020-06-23,"{'figiuid': 'EQ0000000001061063', 'scfigi': 'BBG001S606W4', 'cfigi': 'BBG000BJTQJ6', 'figi': 'BBG002GHTT05'}",https://api.polygon.io/v2/tickers/ACNFF,
