date,volume,open,close,high,low,symbol
2016-11-09,59176361.0,109.88,110.88,111.32,108.05,AAPL
2016-11-10,57100541.0,111.09,107.79,111.09,105.83,AAPL
2016-11-11,34143898.0,107.12,108.43,108.87,106.55,AAPL
2016-11-14,51143004.0,107.71,105.71,107.809,104.08,AAPL
2016-11-15,32218310.0,106.57,107.11,107.68,106.1593,AAPL
2016-11-16,58490522.0,106.7,109.99,110.23,106.6,AAPL
2016-11-17,27632003.0,109.81,109.95,110.35,108.83,AAPL
2016-11-18,28408917.0,109.72,110.06,110.54,109.66,AAPL
2016-11-21,29264571.0,110.12,111.73,111.99,110.01,AAPL
2016-11-22,25965534.0,111.95,111.8,112.42,111.4,AAPL
2016-11-23,27426394.0,111.36,111.23,111.51,110.33,AAPL
2016-11-25,11475522.0,111.13,111.79,111.87,110.95,AAPL
2016-11-28,27043983.0,111.43,111.57,112.465,111.39,AAPL
2016-11-29,28528750.0,110.78,111.46,112.03,110.07,AAPL
2016-11-30,36162258.0,111.6,110.52,112.2,110.27,AAPL
2016-12-01,37086862.0,110.365,109.49,110.94,109.03,AAPL
2016-12-02,26527997.0,109.17,109.9,110.09,108.85,AAPL
2016-12-05,34324540.0,110.0,109.11,110.03,108.25,AAPL
2016-12-06,26195462.0,109.5,109.95,110.36,109.19,AAPL
2016-12-07,29998719.0,109.26,111.03,111.19,109.16,AAPL
2016-12-08,27068316.0,110.86,112.12,112.43,110.6,AAPL
2016-12-09,34402627.0,112.31,113.95,114.7,112.31,AAPL
2016-12-12,26374377.0,113.29,113.3,115.0,112.49,AAPL
2016-12-13,43733811.0,113.84,115.19,115.92,113.75,AAPL
2016-12-14,34031834.0,115.04,115.19,116.2,114.98,AAPL
2016-12-15,45354544.0,115.38,115.82,116.73,115.23,AAPL
2016-12-16,44351134.0,116.47,115.97,116.5,115.645,AAPL
2016-12-19,27779423.0,115.8,116.64,117.38,115.75,AAPL
2016-12-20,21424965.0,116.74,116.95,117.5,116.68,AAPL
2016-12-21,23583165.0,116.8,117.06,117.4,116.78,AAPL
2016-12-22,26085854.0,116.35,116.29,116.51,115.64,AAPL
2016-12-23,14249484.0,115.59,116.52,116.52,115.59,AAPL
2016-12-27,18296855.0,116.52,117.26,117.8,116.49,AAPL
2016-12-28,20905892.0,117.52,116.76,118.0166,116.2,AAPL
2016-12-29,15039519.0,116.45,116.73,117.1095,116.4,AAPL
2016-12-30,30586265.0,116.65,115.82,117.2,115.43,AAPL
2017-01-03,28781865.0,115.8,116.15,116.33,114.76,AAPL
2017-01-04,21118116.0,115.85,116.02,116.51,115.75,AAPL
2017-01-05,22193587.0,115.92,116.61,116.8642,115.81,AAPL
2017-01-06,31751900.0,116.78,117.91,118.16,116.47,AAPL
2017-01-09,33561948.0,117.95,118.99,119.43,117.94,AAPL
2017-01-10,24462051.0,118.77,119.11,119.38,118.3,AAPL
2017-01-11,27588593.0,118.74,119.75,119.93,118.6,AAPL
2017-01-12,27086220.0,118.895,119.25,119.3,118.21,AAPL
2017-01-13,26111948.0,119.11,119.04,119.62,118.81,AAPL
2017-01-17,34377283.0,118.34,120.0,120.24,118.22,AAPL
2017-01-18,23712961.0,120.0,119.99,120.5,119.71,AAPL
2017-01-19,25597291.0,119.4,119.78,120.09,119.37,AAPL
2017-01-20,32497892.0,120.45,120.0,120.45,119.7346,AAPL
2017-01-23,22050218.0,120.0,120.08,120.81,119.77,AAPL
2017-01-24,23211038.0,119.55,119.97,120.1,119.5,AAPL
2017-01-25,32586673.0,120.42,121.88,122.1,120.28,AAPL
2017-01-26,26337576.0,121.67,121.94,122.44,121.6,AAPL
2017-01-27,20561514.0,122.14,121.95,122.35,121.6,AAPL
2017-01-30,30377503.0,120.93,121.63,121.63,120.66,AAPL
2017-01-31,49200993.0,121.15,121.35,121.39,120.62,AAPL
2017-02-01,111985040.0,127.03,128.75,130.49,127.01,AAPL
2017-02-02,33710411.0,127.975,128.53,129.39,127.78,AAPL
2017-02-03,24307301.0,128.31,129.08,129.19,128.16,AAPL
2017-02-06,26845924.0,129.13,130.29,130.5,128.92,AAPL
2017-02-07,38183841.0,130.54,131.53,132.09,130.45,AAPL
2017-02-08,23004072.0,131.35,132.04,132.22,131.22,AAPL
2017-02-09,28349859.0,131.65,132.42,132.445,131.12,AAPL
2017-02-10,20065458.0,132.46,132.12,132.94,132.05,AAPL
2017-02-13,23016421.0,133.08,133.29,133.82,132.75,AAPL
2017-02-14,33226223.0,133.47,135.02,135.09,133.25,AAPL
2017-02-15,35623100.0,135.52,135.51,136.27,134.62,AAPL
2017-02-16,22561555.0,135.67,135.345,135.9,134.8398,AAPL
2017-02-17,22198197.0,135.1,135.72,135.83,135.1,AAPL
2017-02-21,24507156.0,136.23,136.7,136.75,135.98,AAPL
2017-02-22,20836932.0,136.43,137.11,137.12,136.11,AAPL
2017-02-23,20788186.0,137.38,136.53,137.48,136.3,AAPL
2017-02-24,21776585.0,135.91,136.66,136.66,135.28,AAPL
2017-02-27,20257426.0,137.14,136.93,137.435,136.28,AAPL
2017-02-28,23482860.0,137.08,136.99,137.435,136.7,AAPL
2017-03-01,36414585.0,137.89,139.79,140.15,137.595,AAPL
2017-03-02,26200234.0,140.0,138.96,140.2786,138.76,AAPL
2017-03-03,21571121.0,138.78,139.78,139.83,138.59,AAPL
2017-03-06,21750044.0,139.365,139.34,139.77,138.5959,AAPL
2017-03-07,17446297.0,139.06,139.52,139.98,138.79,AAPL
2017-03-08,18707236.0,138.95,139.0,139.8,138.82,AAPL
2017-03-09,22155904.0,138.74,138.68,138.79,137.05,AAPL
2017-03-10,19612801.0,139.25,139.14,139.3571,138.64,AAPL
2017-03-13,17421717.0,138.85,139.2,139.43,138.82,AAPL
2017-03-14,15300815.0,139.3,138.99,139.65,138.84,AAPL
2017-03-15,25691774.0,139.41,140.46,140.7501,139.025,AAPL
2017-03-16,19231998.0,140.72,140.69,141.02,140.26,AAPL
2017-03-17,43884952.0,141.0,139.99,141.0,139.89,AAPL
2017-03-20,21517038.0,140.4,141.46,141.5,140.23,AAPL
2017-03-21,39529912.0,142.11,139.84,142.8,139.73,AAPL
2017-03-22,25860115.0,139.845,141.42,141.6,139.76,AAPL
2017-03-23,20346301.0,141.26,140.92,141.5844,140.61,AAPL
2017-03-24,22395563.0,141.5,140.64,141.74,140.35,AAPL
2017-03-27,23575094.0,139.39,140.88,141.22,138.62,AAPL
2017-03-28,33374805.0,140.91,143.8,144.04,140.62,AAPL
2017-03-29,29189955.0,143.68,144.12,144.49,143.19,AAPL
2017-03-30,21207252.0,144.19,143.93,144.5,143.5,AAPL
2017-03-31,19661651.0,143.72,143.66,144.27,143.01,AAPL
2017-04-03,19985714.0,143.71,143.7,144.12,143.05,AAPL
2017-04-04,19891354.0,143.25,144.77,144.89,143.17,AAPL
2017-04-05,27717854.0,144.22,144.02,145.46,143.81,AAPL
2017-04-06,21149034.0,144.29,143.66,144.52,143.45,AAPL
2017-04-07,16672198.0,143.73,143.34,144.18,143.27,AAPL
2017-04-10,18933397.0,143.6,143.17,143.8792,142.9,AAPL
2017-04-11,30379376.0,142.94,141.63,143.35,140.06,AAPL
2017-04-12,20350000.0,141.6,141.8,142.15,141.01,AAPL
2017-04-13,17822880.0,141.91,141.05,142.38,141.05,AAPL
2017-04-17,16582094.0,141.48,141.83,141.88,140.87,AAPL
2017-04-18,14697544.0,141.41,141.2,142.04,141.11,AAPL
2017-04-19,17328375.0,141.88,140.68,142.0,140.45,AAPL
2017-04-20,23319562.0,141.22,142.44,142.92,141.16,AAPL
2017-04-21,17025928.0,142.44,142.27,142.68,141.85,AAPL
2017-04-24,17134333.0,143.5,143.64,143.95,143.18,AAPL
2017-04-25,18871501.0,143.91,144.53,144.9,143.87,AAPL
2017-04-26,20041241.0,144.47,143.68,144.6,143.3762,AAPL
2017-04-27,14246347.0,143.9225,143.79,144.16,143.31,AAPL
2017-04-28,20860358.0,144.09,143.65,144.3,143.27,AAPL
2017-05-01,33602943.0,145.1,146.58,147.2,144.96,AAPL
2017-05-02,44496944.0,147.54,147.51,148.09,146.84,AAPL
2017-05-03,45697034.0,145.59,147.06,147.49,144.27,AAPL
2017-05-04,23371872.0,146.52,146.53,147.14,145.81,AAPL
2017-05-05,27301325.0,146.76,148.96,148.98,146.76,AAPL
2017-05-08,48752413.0,149.03,153.01,153.7,149.03,AAPL
2017-05-09,39130363.0,153.87,153.99,154.88,153.45,AAPL
2017-05-10,25805692.0,153.63,153.26,153.94,152.11,AAPL
2017-05-11,27255058.0,152.45,153.95,154.07,152.31,AAPL
2017-05-12,32527017.0,154.7,156.1,156.42,154.67,AAPL
2017-05-15,26009719.0,156.01,155.7,156.65,155.05,AAPL
2017-05-16,20048378.0,155.94,155.47,156.06,154.72,AAPL
2017-05-17,50767678.0,153.6,150.25,154.57,149.71,AAPL
2017-05-18,33568215.0,151.27,152.54,153.34,151.13,AAPL
2017-05-19,26960788.0,153.38,153.06,153.98,152.63,AAPL
2017-05-22,22966437.0,154.0,153.99,154.58,152.91,AAPL
2017-05-23,19918871.0,154.9,153.8,154.9,153.31,AAPL
2017-05-24,19219154.0,153.84,153.34,154.17,152.67,AAPL
2017-05-25,19229674.0,153.73,153.87,154.35,153.03,AAPL
2017-05-26,21927637.0,154.0,153.61,154.24,153.31,AAPL
2017-05-30,20126851.0,153.42,153.67,154.43,153.33,AAPL
2017-05-31,24451164.0,153.97,152.76,154.17,152.38,AAPL
2017-06-01,16404088.0,153.17,153.18,153.33,152.22,AAPL
2017-06-02,27770715.0,153.58,155.45,155.45,152.89,AAPL
2017-06-05,25331662.0,154.34,153.93,154.45,153.46,AAPL
2017-06-06,26624926.0,153.9,154.45,155.81,153.78,AAPL
2017-06-07,21069647.0,155.02,155.37,155.98,154.48,AAPL
2017-06-08,21250798.0,155.25,154.99,155.54,154.4,AAPL
2017-06-09,64882657.0,155.19,148.98,155.19,146.02,AAPL
2017-06-12,72307330.0,145.74,145.42,146.09,142.51,AAPL
2017-06-13,34165445.0,147.16,146.59,147.45,145.15,AAPL
2017-06-14,31531232.0,147.5,145.16,147.5,143.84,AAPL
2017-06-15,32165373.0,143.32,144.29,144.4798,142.21,AAPL
2017-06-16,50311093.0,143.78,142.27,144.5,142.2,AAPL
2017-06-19,32541404.0,143.66,146.34,146.74,143.66,AAPL
2017-06-20,24895449.0,146.87,145.01,146.87,144.94,AAPL
2017-06-21,21265751.0,145.52,145.87,146.0693,144.61,AAPL
2017-06-22,19106294.0,145.77,145.63,146.7,145.1199,AAPL
2017-06-23,35439389.0,145.13,146.28,147.16,145.11,AAPL
2017-06-26,25692361.0,147.17,145.82,148.28,145.38,AAPL
2017-06-27,24761891.0,145.01,143.73,146.16,143.62,AAPL
2017-06-28,22082432.0,144.49,145.83,146.11,143.1601,AAPL
2017-06-29,31499368.0,144.71,143.68,145.13,142.28,AAPL
2017-06-30,23024107.0,144.45,144.02,144.96,143.78,AAPL
2017-07-03,14277848.0,144.88,143.5,145.3001,143.1,AAPL
2017-07-05,21569557.0,143.69,144.09,144.79,142.7237,AAPL
2017-07-06,24128782.0,143.02,142.73,143.5,142.41,AAPL
2017-07-07,19201712.0,142.9,144.18,144.75,142.9,AAPL
2017-07-10,21090636.0,144.11,145.06,145.95,143.37,AAPL
2017-07-11,19781836.0,144.73,145.53,145.85,144.38,AAPL
2017-07-12,24884478.0,145.87,145.74,146.18,144.82,AAPL
2017-07-13,25199373.0,145.5,147.77,148.49,145.44,AAPL
2017-07-14,20132061.0,147.97,149.04,149.33,147.33,AAPL
2017-07-17,23783656.0,148.82,149.56,150.9,148.57,AAPL
2017-07-18,17868792.0,149.2,150.08,150.13,148.67,AAPL
2017-07-19,20922969.0,150.48,151.02,151.42,149.95,AAPL
2017-07-20,17243748.0,151.5,150.34,151.74,150.19,AAPL
2017-07-21,26202630.0,149.99,150.27,150.44,148.88,AAPL
2017-07-24,21493160.0,150.58,152.09,152.44,149.9,AAPL
2017-07-25,18833932.0,151.8,152.74,153.84,151.8,AAPL
2017-07-26,15780951.0,153.35,153.46,153.93,153.06,AAPL
2017-07-27,32476337.0,153.75,150.56,153.99,147.3,AAPL
2017-07-28,17213653.0,149.89,149.5,150.23,149.19,AAPL
2017-07-31,19845920.0,149.9,148.73,150.33,148.13,AAPL
2017-08-01,35362695.0,149.1,150.05,150.22,148.41,AAPL
2017-08-02,69936800.0,159.28,157.14,159.75,156.16,AAPL
2017-08-03,27097296.0,157.05,155.57,157.21,155.02,AAPL
2017-08-04,20559852.0,156.07,156.39,157.4,155.69,AAPL
2017-08-07,21870321.0,157.06,158.81,158.92,156.6701,AAPL
2017-08-08,36205896.0,158.6,160.08,161.83,158.27,AAPL
2017-08-09,26131530.0,159.26,161.06,161.27,159.11,AAPL
2017-08-10,40804273.0,159.9,155.32,160.0,154.63,AAPL
2017-08-11,26257096.0,156.6,157.48,158.5728,156.07,AAPL
2017-08-14,22122734.0,159.32,159.85,160.21,158.75,AAPL
2017-08-15,29465487.0,160.66,161.6,162.195,160.14,AAPL
2017-08-16,27671612.0,161.94,160.95,162.51,160.15,AAPL
2017-08-17,27940565.0,160.52,157.86,160.71,157.84,AAPL
2017-08-18,27412969.0,157.86,157.5,159.5,156.72,AAPL
2017-08-21,26368528.0,157.5,157.21,157.89,155.1101,AAPL
2017-08-22,21604585.0,158.23,159.78,160.0,158.02,AAPL
2017-08-23,19334081.0,159.07,159.98,160.47,158.88,AAPL
2017-08-24,19818918.0,160.43,159.27,160.74,158.55,AAPL
2017-08-25,25480063.0,159.65,159.86,160.56,159.27,AAPL
2017-08-28,25965972.0,160.14,161.47,162.0,159.93,AAPL
2017-08-29,29504310.0,160.1,162.91,163.12,160.0,AAPL
2017-08-30,27269584.0,163.8,163.35,163.89,162.61,AAPL
2017-08-31,26785096.0,163.64,164.0,164.52,163.48,AAPL
2017-09-01,16591051.0,164.8,164.05,164.94,163.63,AAPL
2017-09-05,29536314.0,163.75,162.08,164.25,160.56,AAPL
2017-09-06,21651726.0,162.71,161.91,162.99,160.52,AAPL
2017-09-07,21928502.0,162.09,161.26,162.24,160.36,AAPL
2017-09-08,28611535.0,160.86,158.63,161.15,158.53,AAPL
2017-09-11,31580798.0,160.5,161.5,162.05,159.89,AAPL
2017-09-12,71714046.0,162.61,160.86,163.96,158.77,AAPL
2017-09-13,44907361.0,159.87,159.65,159.96,157.91,AAPL
2017-09-14,23704749.0,158.99,158.28,159.4,158.09,AAPL
2017-09-15,49114602.0,158.47,159.88,160.97,158.0,AAPL
2017-09-18,28269435.0,160.11,158.67,160.5,157.995,AAPL
2017-09-19,20710632.0,159.51,158.73,159.77,158.44,AAPL
2017-09-20,52430464.0,157.9,156.07,158.26,153.83,AAPL
2017-09-21,37511661.0,155.8,153.39,155.8,152.75,AAPL
2017-09-22,46615443.0,152.02,151.89,152.27,150.56,AAPL
2017-09-25,44387336.0,149.99,150.55,151.83,149.16,AAPL
2017-09-26,36660045.0,151.78,153.14,153.92,151.69,AAPL
2017-09-27,25504227.0,153.8,154.23,154.7189,153.54,AAPL
2017-09-28,22005455.0,153.89,153.28,154.28,152.7,AAPL
2017-09-29,26299810.0,153.21,154.12,154.13,152.0,AAPL
2017-10-02,18698842.0,154.26,153.81,154.45,152.72,AAPL
2017-10-03,16230293.0,154.01,154.48,155.09,153.91,AAPL
2017-10-04,20163750.0,153.63,153.48,153.86,152.46,AAPL
2017-10-05,21260969.0,154.18,155.39,155.44,154.05,AAPL
2017-10-06,17407558.0,154.97,155.3,155.49,154.56,AAPL
2017-10-09,16257471.0,155.81,155.84,156.73,155.485,AAPL
2017-10-10,15617014.0,156.055,155.9,158.0,155.1,AAPL
2017-10-11,16905640.0,155.97,156.55,156.98,155.75,AAPL
2017-10-12,16125054.0,156.35,156.0,157.37,155.7299,AAPL
2017-10-13,16394188.0,156.73,156.99,157.28,156.41,AAPL
2017-10-16,24121452.0,157.9,159.88,160.0,157.65,AAPL
2017-10-17,18997275.0,159.78,160.47,160.87,159.23,AAPL
2017-10-18,16374164.0,160.42,159.76,160.71,159.6,AAPL
2017-10-19,42584166.0,156.75,155.98,157.08,155.02,AAPL
2017-10-20,23974146.0,156.61,156.25,157.75,155.96,AAPL
2017-10-23,21984327.0,156.89,156.17,157.69,155.5,AAPL
2017-10-24,17757230.0,156.29,157.1,157.42,156.2,AAPL
2017-10-25,21207098.0,156.91,156.41,157.55,155.27,AAPL
2017-10-26,17000469.0,157.23,157.41,157.8295,156.78,AAPL
2017-10-27,44454160.0,159.29,163.05,163.6,158.7,AAPL
2017-10-30,44700772.0,163.89,166.72,168.07,163.72,AAPL
2017-10-31,36046828.0,167.9,169.04,169.6499,166.94,AAPL
2017-11-01,33637762.0,169.87,166.89,169.94,165.61,AAPL
2017-11-02,41365373.0,167.64,168.11,168.5,165.28,AAPL
2017-11-03,59398631.0,174.0,172.5,174.26,171.12,AAPL
2017-11-06,35026306.0,172.365,174.25,174.99,171.72,AAPL
2017-11-07,24361485.0,173.91,174.81,175.25,173.6,AAPL
2017-11-08,24409527.0,174.66,176.24,176.24,174.33,AAPL
2017-11-09,29482596.0,175.11,175.88,176.095,173.14,AAPL
2017-11-10,25145500.0,175.11,174.67,175.38,174.27,AAPL
2017-11-13,16982080.0,173.5,173.97,174.5,173.4,AAPL
2017-11-14,24782487.0,173.04,171.34,173.48,171.18,AAPL
2017-11-15,29158070.0,169.97,169.08,170.3197,168.38,AAPL
2017-11-16,23637484.0,171.18,171.1,171.87,170.3,AAPL
2017-11-17,21899544.0,171.04,170.15,171.39,169.64,AAPL
2017-11-20,16262447.0,170.29,169.98,170.56,169.56,AAPL
2017-11-21,25131295.0,170.78,173.14,173.7,170.78,AAPL
2017-11-22,25588925.0,173.36,174.96,175.0,173.05,AAPL
2017-11-24,14026673.0,175.1,174.97,175.5,174.6459,AAPL
2017-11-27,20716802.0,175.05,174.09,175.08,173.34,AAPL
2017-11-28,26428802.0,174.3,173.07,174.87,171.86,AAPL
2017-11-29,41666364.0,172.63,169.48,172.92,167.16,AAPL
2017-11-30,41222668.0,170.43,171.85,172.14,168.44,AAPL
2017-12-01,39759288.0,169.95,171.05,171.67,168.5,AAPL
2017-12-04,32542385.0,172.48,169.8,172.62,169.63,AAPL
2017-12-05,27350154.0,169.06,169.64,171.52,168.4,AAPL
2017-12-06,28560000.0,167.5,169.01,170.2047,166.46,AAPL
2017-12-07,25673308.0,169.03,169.32,170.44,168.91,AAPL
2017-12-08,23355231.0,170.49,169.37,171.0,168.82,AAPL
2017-12-11,35273759.0,169.2,172.67,172.89,168.79,AAPL
2017-12-12,19409230.0,172.15,171.7,172.39,171.461,AAPL
2017-12-13,23818447.0,172.5,172.27,173.54,172.0,AAPL
2017-12-14,20476541.0,172.4,172.22,173.13,171.65,AAPL
2017-12-15,40169307.0,173.63,173.97,174.17,172.46,AAPL
2017-12-18,29421114.0,174.88,176.42,177.2,174.86,AAPL
2017-12-19,27421891.0,175.03,174.54,175.39,174.09,AAPL
2017-12-20,23475649.0,174.87,174.35,175.42,173.25,AAPL
2017-12-21,20949896.0,174.17,175.01,176.02,174.1,AAPL
2017-12-22,16349444.0,174.68,175.01,175.424,174.5,AAPL
2017-12-26,33185536.0,170.8,170.57,171.47,169.679,AAPL
2017-12-27,21498213.0,170.1,170.6,170.78,169.71,AAPL
2017-12-28,16480187.0,171.0,171.08,171.85,170.48,AAPL
2017-12-29,25999922.0,170.52,169.23,170.59,169.22,AAPL
2018-01-02,25555934.0,170.16,172.26,172.3,169.26,AAPL
2018-01-03,29495399.0,172.53,172.23,174.55,171.96,AAPL
2018-01-04,22434597.0,172.54,173.03,173.47,172.08,AAPL
2018-01-05,23660018.0,173.44,175.0,175.37,173.05,AAPL
2018-01-08,20567766.0,174.35,174.35,175.61,173.93,AAPL
2018-01-09,21583997.0,174.55,174.33,175.06,173.41,AAPL
2018-01-10,23959895.0,173.16,174.29,174.3,173.0,AAPL
2018-01-11,18667729.0,174.59,175.28,175.4886,174.49,AAPL
2018-01-12,24203080.0,176.18,177.09,177.36,175.65,AAPL
2018-01-16,29531947.0,177.9,176.19,179.39,176.14,AAPL
2018-01-17,34386836.0,176.15,179.1,179.25,175.07,AAPL
2018-01-18,31193352.0,179.37,179.26,180.1,178.25,AAPL
2018-01-19,32425067.0,178.61,178.46,179.58,177.41,AAPL
2018-01-22,27108551.0,177.3,177.0,177.78,176.602,AAPL
2018-01-23,32689146.0,177.3,177.04,179.44,176.82,AAPL
2018-01-24,51105080.0,177.25,174.22,177.3,173.2,AAPL
2018-01-25,41529004.0,174.505,171.11,174.95,170.53,AAPL
2018-01-26,39124511.0,172.0,171.51,172.0,170.06,AAPL
2018-01-29,50640406.0,170.16,167.96,170.16,167.07,AAPL
2018-01-30,46048185.0,165.525,166.97,167.37,164.7,AAPL
2018-01-31,32478930.0,166.87,167.43,168.4417,166.5,AAPL
2018-02-01,47230787.0,167.165,167.78,168.62,166.76,AAPL
2018-02-02,86593825.0,166.0,160.5,166.8,160.1,AAPL
2018-02-05,72738522.0,159.1,156.49,163.88,156.0,AAPL
2018-02-06,68218838.0,154.83,163.03,163.72,154.0,AAPL
2018-02-07,51608580.0,163.085,159.54,163.4,159.0685,AAPL
2018-02-08,54390516.0,160.29,155.15,161.0,155.03,AAPL
2018-02-09,70422608.0,157.07,156.41,157.89,150.24,AAPL
2018-02-12,60219539.0,158.5,162.71,163.89,157.51,AAPL
2018-02-13,32549163.0,161.95,164.34,164.75,161.65,AAPL
2018-02-14,40628533.0,163.045,167.37,167.54,162.88,AAPL
2018-02-15,51147171.0,169.79,172.99,173.09,169.0,AAPL
2018-02-16,40161891.0,172.36,172.43,174.82,171.77,AAPL
2018-02-20,33930540.0,172.05,171.85,174.26,171.42,AAPL
2018-02-21,37471623.0,172.83,171.07,174.12,171.01,AAPL
2018-02-22,30989840.0,171.8,172.5,173.95,171.71,AAPL
2018-02-23,33812360.0,173.67,175.5,175.65,173.54,AAPL
2018-02-26,38124174.0,176.35,178.97,179.39,176.21,AAPL
2018-02-27,38910625.0,179.1,178.39,180.48,178.16,AAPL
2018-02-28,37782138.0,179.26,178.12,180.615,178.05,AAPL
2018-03-01,48801970.0,178.54,175.0,179.775,172.66,AAPL
2018-03-02,38453950.0,172.8,176.21,176.3,172.45,AAPL
2018-03-05,28401366.0,175.21,176.82,177.74,174.52,AAPL
2018-03-06,23788506.0,177.91,176.67,178.25,176.13,AAPL
2018-03-07,31703462.0,174.94,175.03,175.85,174.27,AAPL
2018-03-08,23774107.0,175.48,176.94,177.12,175.07,AAPL
2018-03-09,32160162.0,177.96,179.98,180.0,177.39,AAPL
2018-03-12,32205731.0,180.29,181.72,182.39,180.21,AAPL
2018-03-13,31693529.0,182.59,179.97,183.5,179.24,AAPL
2018-03-14,29368356.0,180.32,178.44,180.52,177.81,AAPL
2018-03-15,22743798.0,178.5,178.65,180.24,178.0701,AAPL
2018-03-16,39404688.0,178.65,178.02,179.12,177.62,AAPL
2018-03-19,33441771.0,177.32,175.3,177.47,173.66,AAPL
2018-03-20,19632400.0,175.24,175.24,176.8,174.94,AAPL
2018-03-21,37054935.0,175.04,171.27,175.09,171.26,AAPL
2018-03-22,41390767.0,170.0,168.85,172.68,168.6,AAPL
2018-03-23,41028784.0,168.39,164.94,169.92,164.94,AAPL
2018-03-26,37541236.0,168.07,172.77,173.1,166.44,AAPL
2018-03-27,40922579.0,173.68,168.34,175.15,166.92,AAPL
2018-03-28,40608545.0,167.25,166.48,170.02,165.19,AAPL
2018-03-29,38398505.0,167.805,167.78,171.75,166.9,AAPL
2018-04-02,37536191.0,167.88,166.68,168.94,164.47,AAPL
2018-04-03,30278046.0,167.64,168.39,168.7455,164.88,AAPL
2018-04-04,34605489.0,164.88,171.61,172.01,164.77,AAPL
2018-04-05,26894197.0,172.58,172.8,174.2304,172.08,AAPL
2018-04-06,35005290.0,170.97,168.38,172.48,168.2,AAPL
2018-04-09,29017718.0,169.88,170.05,173.09,169.845,AAPL
2018-04-10,28614241.0,173.0,173.25,174.0,171.53,AAPL
2018-04-11,22431640.0,172.23,172.44,173.9232,171.7,AAPL
2018-04-12,22889285.0,173.41,174.14,175.0,173.04,AAPL
2018-04-13,25124255.0,174.78,174.73,175.84,173.85,AAPL
2018-04-16,21578420.0,175.0301,175.82,176.19,174.8301,AAPL
2018-04-17,26605442.0,176.49,178.24,178.9365,176.41,AAPL
2018-04-18,20754538.0,177.81,177.84,178.82,176.88,AAPL
2018-04-19,34808800.0,174.95,172.8,175.39,172.66,AAPL
2018-04-20,65491140.0,170.595,165.72,171.2184,165.43,AAPL
2018-04-23,36512977.0,166.8348,165.24,166.92,164.09,AAPL
2018-04-24,33692017.0,165.67,162.94,166.33,161.2201,AAPL
2018-04-25,28382084.0,162.62,163.65,165.42,162.41,AAPL
2018-04-26,27963014.0,164.12,164.22,165.73,163.37,AAPL
2018-04-27,35655839.0,164.0,162.32,164.33,160.63,AAPL
2018-04-30,42427424.0,162.1302,165.26,167.26,161.84,AAPL
2018-05-01,53569376.0,166.4102,169.1,169.2,165.27,AAPL
2018-05-02,66539371.0,175.225,176.57,177.75,173.8,AAPL
2018-05-03,34068180.0,175.88,176.89,177.5,174.4411,AAPL
2018-05-04,56201317.0,178.25,183.83,184.25,178.17,AAPL
2018-05-07,42451423.0,185.18,185.16,187.67,184.75,AAPL
2018-05-08,28402777.0,184.99,186.05,186.22,183.665,AAPL
2018-05-09,23211241.0,186.55,187.36,187.4,185.22,AAPL
2018-05-10,27989289.0,187.74,190.04,190.37,187.65,AAPL
2018-05-11,26112221.0,189.49,188.59,190.06,187.45,AAPL
2018-05-14,20730972.0,189.01,188.15,189.53,187.86,AAPL
2018-05-15,23695159.0,186.78,186.44,187.07,185.1,AAPL
2018-05-16,19183064.0,186.07,188.18,188.46,186.0,AAPL
2018-05-17,17294029.0,188.0,186.99,188.91,186.36,AAPL
2018-05-18,18251128.0,187.19,186.31,187.8102,186.13,AAPL
2018-05-21,18400787.0,188.0,187.63,189.27,186.9106,AAPL
2018-05-22,15240704.0,188.375,187.16,188.88,186.78,AAPL
2018-05-23,20058415.0,186.35,188.36,188.5,185.76,AAPL
2018-05-24,23233975.0,188.77,188.15,188.84,186.21,AAPL
2018-05-25,17460963.0,188.23,188.58,189.65,187.65,AAPL
2018-05-29,22514075.0,187.6,187.9,188.75,186.87,AAPL
2018-05-30,18690547.0,187.72,187.5,188.0,186.78,AAPL
2018-05-31,27482793.0,187.22,186.87,188.23,186.14,AAPL
2018-06-01,23442510.0,187.9912,190.24,190.26,187.75,AAPL
2018-06-04,26266174.0,191.635,191.83,193.42,191.35,AAPL
2018-06-05,21565963.0,193.065,193.31,193.94,192.36,AAPL
2018-06-06,20533619.0,193.63,193.98,194.08,191.92,AAPL
2018-06-07,21328780.0,194.14,193.46,194.2,192.335,AAPL
2018-06-08,26656799.0,191.17,191.7,192.0,189.77,AAPL
2018-06-11,18308460.0,191.35,191.23,191.97,190.21,AAPL
2018-06-12,16911141.0,191.385,192.28,192.611,191.15,AAPL
2018-06-13,21638393.0,192.42,190.7,192.88,190.44,AAPL
2018-06-14,21610074.0,191.55,190.8,191.57,190.22,AAPL
2018-06-15,61719160.0,190.03,188.84,190.16,188.26,AAPL
2018-06-18,18484865.0,187.88,188.74,189.22,187.2,AAPL
2018-06-19,33578455.0,185.14,185.69,186.33,183.45,AAPL
2018-06-20,20628701.0,186.35,186.5,187.2,185.73,AAPL
2018-06-21,25711898.0,187.25,185.46,188.35,184.94,AAPL
2018-06-22,27200447.0,186.12,184.92,186.15,184.7,AAPL
2018-06-25,31663096.0,183.4,182.17,184.92,180.73,AAPL
2018-06-26,24569201.0,182.99,184.43,186.53,182.54,AAPL
